api,hsm_capacity,num_signatures,kmip_batch_count,time,threaded
kmip,10000,1000,1,71.12974088999908,False
grpc,100,1000,,15.496777778025717,False
kmip,100,1000,1,66.25481276100618,False
kmip,1000,1000,100,3.5401407509925775,False
grpc,1000,1000,,7.8843793220003136,False
kmip,5000,1000,1,71.7939963209792,False
kmip,1000,1000,10,4.243126615998335,False
kmip,20000,1000,1,68.49461590099963,False
rest,10000,1000,,33.960503245005384,False
kmip,10000,1000,10,3.441649210988544,False
kmip,1000,1000,10,4.366496307018679,False
kmip,20000,1000,10,4.188458549993811,False
rest,20000,1000,,32.99466574800317,False
kmip,5000,1000,100,2.7119903870043345,False
kmip,100,1000,10,13.735894501995062,False
kmip,100,1000,1,66.92545804099063,False
kmip,5000,1000,1,69.75663109801826,False
grpc,1000,1000,,7.4082373949931934,False
kmip,10000,1000,1,68.87495679300628,False
rest,100,1000,,39.414539796998724,False
kmip,20000,1000,1,69.62206245097332,False
grpc,20000,1000,,7.079955619992688,False
rest,5000,1000,,34.36957386502763,False
kmip,5000,1000,10,3.4795142610091716,False
kmip,1000,1000,1,68.40753062599106,False
rest,10000,1000,,33.01422796698171,False
kmip,20000,1000,100,2.5038468570273835,False
grpc,10000,1000,,7.136814767000033,False
kmip,10000,1000,100,2.6153765069902875,False
grpc,5000,1000,,7.08796114299912,False
kmip,10000,1000,10,3.7792043260124046,False
rest,1000,1000,,35.656798898999114,False
kmip,1000,1000,100,3.5287851440079976,False
grpc,100,1000,,15.872054720006417,False
kmip,100,1000,100,13.26743681600783,False
kmip,20000,1000,10,3.5542640810017474,False
rest,20000,1000,,34.07095613999991,False
kmip,5000,1000,1,68.22309355202015,False
rest,100,1000,,38.83374065600219,False
kmip,10000,1000,100,2.6290861629822757,False
grpc,100,1000,,15.524966766999569,False
kmip,100,1000,1,66.32137488000444,False
rest,10000,1000,,34.089655144984135,False
kmip,20000,1000,100,2.5007926640100777,False
kmip,1000,1000,1,69.00394192000385,False
kmip,5000,1000,100,2.6227642449957784,False
kmip,10000,1000,1,69.61980404399219,False
kmip,5000,1000,10,3.506539909983985,False
kmip,1000,1000,10,4.323126709001372,False
rest,5000,1000,,34.76954614100396,False
grpc,10000,1000,,6.8870963839872275,False
rest,1000,1000,,34.316518097999506,False
kmip,20000,1000,1,69.94579620097647,False
